Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer Segment
17503,3,38,88.45,5,3,2,532,Potential Loyalist
17504,206,342,1002.87,2,5,5,255,At Risk
17505,161,102,330.79,3,4,4,344,Loyal Customer
17506,76,14,50.88,3,1,2,312,About to Sleep
17507,262,88,234.23,2,4,4,244,At Risk
17509,58,364,823.97,4,5,5,455,Champion
17510,25,35,67.66,4,2,2,422,New Customer
17511,3,1868,4482.8,5,5,5,555,Champion
17512,29,197,376.95,4,5,4,454,Champion
17513,72,18,58.57,3,2,2,322,Hibernating
17514,128,83,194.22,3,4,3,343,Need Attention
17515,31,179,884.02,4,5,5,455,Champion
17516,15,191,506.92,5,5,4,554,Champion
17517,309,11,27.92,2,1,1,211,Hibernating
17518,426,77,184.05,1,4,3,143,At Risk
17519,17,204,718.12,5,5,5,555,Champion
17520,54,30,98.92999999999999,4,2,2,422,New Customer
17521,30,78,211.88,4,4,3,443,Need Attention
17522,2,73,141.95,5,3,3,533,Potential Loyalist
17523,11,33,103.22999999999999,5,2,2,522,Promising
17524,361,43,91.06,2,3,2,232,Hibernating
17525,360,26,131.4,2,2,3,223,Hibernating
17526,5,92,554.74,5,4,5,545,Champion
17527,54,47,160.22,4,3,3,433,Potential Loyalist
17528,1,253,799.94,5,5,5,555,Champion
17529,610,82,305.46,1,4,4,144,Cannot Lose Them
17530,1,477,1130.1,5,5,5,555,Champion
17531,190,58,247.64000000000001,3,3,4,334,Need Attention
17532,386,4,10.47,2,1,1,211,Hibernating
17533,435,1,1.45,1,1,1,111,Lost
17534,54,92,254.98,4,4,4,444,Loyal Customer
17535,280,13,19.15,2,1,1,211,Hibernating
17536,177,16,72.53999999999999,3,2,2,322,Hibernating
17537,30,74,189.58,4,4,3,443,Need Attention
17538,26,9,10.74,4,1,1,411,New Customer
17539,618,144,417.71999999999997,1,4,4,144,Cannot Lose Them
17540,25,64,198.4,4,3,3,433,Potential Loyalist
17541,510,31,104.77,1,2,2,122,Hibernating
17542,270,64,147.29,2,3,3,233,Hibernating
17543,550,13,45.2,1,1,1,111,Lost
17544,390,88,309.32,2,4,4,244,At Risk
17545,43,260,679.49,4,5,5,455,Champion
17547,376,31,143.65,2,2,3,223,Hibernating
17548,234,34,63.64,2,2,2,222,Hibernating
17549,24,6,10.6,4,1,1,411,New Customer
17550,197,321,994.37,2,5,5,255,At Risk
17551,359,39,101.02,2,3,2,232,Hibernating
17552,60,143,350.16,4,4,4,444,Loyal Customer
17553,130,6,17.2,3,1,1,311,New Customer
17554,1,88,269.23,5,4,4,544,Champion
17555,20,264,525.14,4,5,4,454,Champion
17556,206,14,46.64,2,1,1,211,Hibernating
17557,14,35,100.37,5,2,2,522,Promising
17558,393,28,125.92,2,2,3,223,Hibernating
17559,513,12,9.44,1,1,1,111,Lost
17560,95,56,127.76,3,3,3,333,Potential Loyalist
17561,19,191,480.72,5,5,4,554,Champion
17562,14,63,119.5,5,3,3,533,Potential Loyalist
17563,578,29,71.82000000000001,1,2,2,122,Hibernating
17564,24,49,182.4,4,3,3,433,Potential Loyalist
17565,587,30,85.39,1,2,2,122,Hibernating
17566,8,142,376.58,5,4,4,544,Champion
17567,7,196,460.51,5,5,4,554,Champion
17568,633,62,96.89,1,3,2,132,Hibernating
17569,332,29,97.24,2,2,2,222,Hibernating
17570,382,1,100.0,2,1,2,212,Hibernating
17571,50,325,883.01,4,5,5,455,Champion
17572,71,32,83.89,3,2,2,322,Hibernating
17573,29,25,55.07,4,2,2,422,New Customer
17574,243,8,26.529999999999998,2,1,1,211,Hibernating
17575,667,5,30.799999999999997,1,1,1,111,Lost
17576,8,889,2822.99,5,5,5,555,Champion
17577,645,21,51.9,1,2,2,122,Hibernating
17578,218,65,229.73,2,3,4,234,At Risk
17579,5,94,322.65000000000003,5,4,4,544,Champion
17580,253,94,250.78,2,4,4,244,At Risk
17581,1,811,2430.53,5,5,5,555,Champion
17582,236,122,378.25,2,4,4,244,At Risk
17583,560,7,19.65,1,1,1,111,Lost
17584,7,124,512.58,5,4,4,544,Champion
17585,109,384,699.54,3,5,5,355,Loyal Customer
17586,619,8,23.8,1,1,1,111,Lost
17587,628,42,141.18,1,3,3,133,At Risk
17588,100,71,326.28000000000003,3,3,4,334,Need Attention
17589,60,1302,3140.74,4,5,5,455,Champion
17590,2,196,526.4,5,5,4,554,Champion
17591,73,176,671.45,3,5,5,355,Loyal Customer
17592,739,13,51.55,1,1,2,112,Lost
17593,4,408,1111.15,5,5,5,555,Champion
17594,85,104,227.85,3,4,3,343,Need Attention
17595,12,82,205.21,5,4,3,543,Loyal Customer
17596,23,486,940.01,4,5,5,455,Champion
17597,214,128,383.18,2,4,4,244,At Risk
17598,381,10,32.69,2,1,1,211,Hibernating
17599,477,3,15.45,1,1,1,111,Lost
17600,18,13,45.9,5,1,1,511,New Customer
17601,239,72,172.85999999999999,2,3,3,233,Hibernating
17602,2,909,1777.04,5,5,5,555,Champion
17603,78,106,461.33,3,4,4,344,Loyal Customer
17604,217,208,482.15000000000003,2,5,4,254,At Risk
17605,590,13,28.75,1,1,1,111,Lost
17606,737,6,13.3,1,1,1,111,Lost
17607,376,22,53.68,2,2,2,222,Hibernating
17608,33,159,191.2,4,4,3,443,Need Attention
17609,41,385,834.4,4,5,5,455,Champion
17610,540,154,451.81,1,4,4,144,Cannot Lose Them
17611,7,1112,2962.28,5,5,5,555,Champion
17612,53,340,1098.25,4,5,5,455,Champion
17613,23,306,810.69,4,5,5,455,Champion
17614,57,98,218.66,4,4,3,443,Need Attention
17615,130,56,176.16,3,3,3,333,Potential Loyalist
17616,174,4,10.2,3,1,1,311,New Customer
17617,559,18,46.21,1,2,1,121,Lost
17618,6,357,1293.26,5,5,5,555,Champion
17619,312,74,134.73,2,4,3,243,At Risk
17620,60,4,11.03,4,1,1,411,New Customer
17621,21,66,224.53,4,3,3,433,Potential Loyalist
17622,598,38,156.48,1,3,3,133,At Risk
17623,33,194,861.91,4,5,5,455,Champion
17624,15,97,302.9,5,4,4,544,Champion
17625,18,683,1685.64,5,5,5,555,Champion
17626,603,18,33.81,1,2,1,121,Lost
17627,479,10,18.69,1,1,1,111,Lost
17628,81,5,12.05,3,1,1,311,New Customer
17629,6,156,387.0,5,4,4,544,Champion
17630,170,26,203.45000000000002,3,2,3,323,Potential Loyalist
17631,2,69,245.14000000000001,5,3,4,534,Need Attention
17633,31,101,326.87,4,4,4,444,Loyal Customer
17634,36,296,1105.14,4,5,5,455,Champion
17635,424,74,205.44,1,4,3,143,At Risk
17636,19,20,47.81,5,2,2,522,Promising
17637,31,35,120.15,4,2,3,423,Potential Loyalist
17638,647,3,5.85,1,1,1,111,Lost
17639,276,79,191.1,2,4,3,243,At Risk
17640,87,66,153.84,3,3,3,333,Potential Loyalist
17642,120,108,230.05,3,4,4,344,Loyal Customer
17643,373,31,107.25,2,2,2,222,Hibernating
17644,1,327,1013.81,5,5,5,555,Champion
17646,219,196,1023.97,2,5,5,255,At Risk
17647,65,12,75.53,3,1,2,312,About to Sleep
17648,61,125,566.48,3,4,5,345,Loyal Customer
17649,138,98,358.13,3,4,4,344,Loyal Customer
17650,21,8,15.17,4,1,1,411,New Customer
17651,12,332,759.9399999999999,5,5,5,555,Champion
17652,25,259,866.29,4,5,5,455,Champion
17653,37,44,179.04,4,3,3,433,Potential Loyalist
17654,277,22,69.45,2,2,2,222,Hibernating
17655,11,111,512.37,5,4,4,544,Champion
17656,73,82,227.35,3,4,3,343,Need Attention
17657,430,7,15.75,1,1,1,111,Lost
17658,26,19,48.66,4,2,2,422,New Customer
17659,17,192,769.29,5,5,5,555,Champion
17660,141,82,180.96,3,4,3,343,Need Attention
17662,662,15,68.31,1,1,2,112,Lost
17663,26,238,1067.63,4,5,5,455,Champion
17664,19,80,167.84,5,4,3,543,Loyal Customer
17665,493,19,28.75,1,2,1,121,Lost
17666,4,44,81.22,5,3,2,532,Potential Loyalist
17667,66,232,754.55,3,5,5,355,Loyal Customer
17668,1,15,110.05,5,1,2,512,New Customer
17669,43,144,303.86,4,4,4,444,Loyal Customer
17670,228,11,28.5,2,1,1,211,Hibernating
17671,16,75,258.06,5,4,4,544,Champion
17672,50,206,877.89,4,5,5,455,Champion
17673,1,507,845.0,5,5,5,555,Champion
17674,74,27,20.49,3,2,1,321,About to Sleep
17675,1,1116,3862.2,5,5,5,555,Champion
17676,4,148,281.62,5,4,4,544,Champion
17677,2,685,1839.39,5,5,5,555,Champion
17678,264,28,86.72,2,2,2,222,Hibernating
17679,53,81,253.95000000000002,4,4,4,444,Loyal Customer
17680,24,20,111.35000000000001,4,2,3,423,Potential Loyalist
17681,597,14,38.67,1,1,1,111,Lost
17682,10,220,540.04,5,5,5,555,Champion
17683,386,46,96.75,2,3,2,232,Hibernating
17684,44,15,43.74,4,1,1,411,New Customer
17685,17,198,393.81,5,5,4,554,Champion
17686,7,429,1629.93,5,5,5,555,Champion
17687,421,26,73.44,1,2,2,122,Hibernating
17688,394,19,72.65,2,2,2,222,Hibernating
17689,388,22,26.38,2,2,1,221,About to Sleep
17690,30,360,1897.23,4,5,5,455,Champion
17691,358,43,139.25,2,3,3,233,Hibernating
17692,127,162,308.27,3,4,4,344,Loyal Customer
17693,137,16,33.32,3,2,1,321,About to Sleep
17694,142,81,135.76,3,4,3,343,Need Attention
17695,132,61,78.09,3,3,2,332,Hibernating
17696,38,365,794.29,4,5,5,455,Champion
17697,236,19,96.6,2,2,2,222,Hibernating
17698,261,8,17.1,2,1,1,211,Hibernating
17699,477,19,62.45,1,2,2,122,Hibernating
17700,17,360,1269.58,5,5,5,555,Champion
17701,253,24,138.1,2,2,3,223,Hibernating
17702,30,153,334.85,4,4,4,444,Loyal Customer
17703,35,78,122.01,4,4,3,443,Need Attention
17704,169,31,121.48,3,2,3,323,Potential Loyalist
17705,3,120,337.5,5,4,4,544,Champion
17706,4,737,2923.31,5,5,5,555,Champion
17707,185,24,40.5,3,2,1,321,About to Sleep
17708,188,73,236.38,3,3,4,334,Need Attention
17709,170,40,241.74,3,3,4,334,Need Attention
17710,424,20,80.17,1,2,2,122,Hibernating
17711,11,23,56.42,5,2,2,522,Promising
17712,45,29,135.29,4,2,3,423,Potential Loyalist
17713,382,76,218.7,2,4,3,243,At Risk
17714,321,81,358.71999999999997,2,4,4,244,At Risk
17715,201,2,1.7,2,1,1,211,Hibernating
17716,23,601,1635.43,4,5,5,455,Champion
17717,421,26,48.4,1,2,2,122,Hibernating
17718,232,23,70.05,2,2,2,222,Hibernating
17719,38,274,1226.47,4,5,5,455,Champion
17720,26,132,566.4499999999999,4,4,5,445,Champion
17721,659,11,45.910000000000004,1,1,1,111,Lost
17722,96,174,502.92,3,5,4,354,Loyal Customer
17723,127,12,42.400000000000006,3,1,1,311,New Customer
17724,71,40,174.85,3,3,3,333,Potential Loyalist
17725,16,192,495.38,5,5,4,554,Champion
17726,395,64,222.08,2,3,3,233,Hibernating
17727,15,66,206.66,5,3,3,533,Potential Loyalist
17728,4,244,837.71,5,5,5,555,Champion
17729,596,23,70.55,1,2,2,122,Hibernating
17730,3,314,607.71,5,5,5,555,Champion
17731,79,99,438.81,3,4,4,344,Loyal Customer
17732,373,122,550.84,2,4,5,245,At Risk
17733,39,35,103.57,4,2,2,422,New Customer
17734,54,86,279.71,4,4,4,444,Loyal Customer
17735,2,874,2169.81,5,5,5,555,Champion
17736,9,25,130.53,5,2,3,523,Promising
17737,9,10,24.14,5,1,1,511,New Customer
17738,19,230,650.26,5,5,5,555,Champion
17739,12,149,627.33,5,4,5,545,Champion
17740,389,9,19.73,2,1,1,211,Hibernating
17741,407,6,6.8,2,1,1,211,Hibernating
17742,113,85,658.54,3,4,5,345,Loyal Customer
17743,448,3,7.3500000000000005,1,1,1,111,Lost
17744,4,151,138.87,5,4,3,543,Loyal Customer
17745,478,28,185.38,1,2,3,123,Hibernating
17746,240,36,110.62,2,3,3,233,Hibernating
17747,113,1,5.95,3,1,1,311,New Customer
17748,527,17,76.45,1,2,2,122,Hibernating
17749,178,57,293.97,3,3,4,334,Need Attention
17750,5,184,124.2,5,5,3,553,Potential Loyalist
17751,421,32,67.43,1,2,2,122,Hibernating
17752,359,1,0.42,2,1,1,211,Hibernating
17753,464,69,197.74,1,3,3,133,At Risk
17754,1,223,276.93,5,5,4,554,Champion
17756,376,84,234.53,2,4,4,244,At Risk
17757,1,1257,3536.08,5,5,5,555,Champion
17758,19,528,1274.9,5,5,5,555,Champion
17759,17,133,317.62,5,4,4,544,Champion
17760,22,67,171.86,4,3,3,433,Potential Loyalist
17761,33,19,59.7,4,2,2,422,New Customer
17762,456,17,32.61,1,2,1,121,Lost
17763,263,14,42.7,2,1,1,211,Hibernating
17764,51,149,465.54,4,4,4,444,Loyal Customer
17765,159,81,321.48,3,4,4,344,Loyal Customer
17766,381,22,63.02,2,2,2,222,Hibernating
17767,15,39,100.95,5,3,2,532,Potential Loyalist
17768,8,182,552.41,5,5,5,555,Champion
17769,13,583,1812.82,5,5,5,555,Champion
17770,199,38,183.43,2,3,3,233,Hibernating
17771,57,69,177.56,4,3,3,433,Potential Loyalist
17772,11,96,314.19,5,4,4,544,Champion
17773,514,55,171.14,1,3,3,133,At Risk
17774,97,397,1288.8799999999999,3,5,5,355,Loyal Customer
17775,255,3,2.35,2,1,1,211,Hibernating
17776,387,80,189.93,2,4,3,243,At Risk
17777,25,190,307.92,4,5,4,454,Champion
17778,662,10,23.5,1,1,1,111,Lost
17779,21,81,221.61,4,4,3,443,Need Attention
17780,667,79,249.52,1,4,4,144,Cannot Lose Them
17781,159,12,66.68,3,1,2,312,About to Sleep
17782,383,29,51.1,2,2,2,222,Hibernating
17783,72,91,193.27,3,4,3,343,Need Attention
17784,550,23,70.36,1,2,2,122,Hibernating
17785,53,51,143.63,4,3,3,433,Potential Loyalist
17786,85,68,144.0,3,3,3,333,Potential Loyalist
17787,153,128,361.56,3,4,4,344,Loyal Customer
17788,74,5,27.1,3,1,1,311,New Customer
17789,281,29,97.2,2,2,2,222,Hibernating
17790,27,302,807.53,4,5,5,455,Champion
17791,30,10,27.7,4,1,1,411,New Customer
17792,467,52,179.22,1,3,3,133,At Risk
17793,25,52,195.85999999999999,4,3,3,433,Potential Loyalist
17794,687,7,30.950000000000003,1,1,1,111,Lost
17795,180,45,88.39,3,3,2,332,Hibernating
17796,40,203,763.94,4,5,5,455,Champion
17797,22,271,731.23,4,5,5,455,Champion
17798,582,45,81.86,1,3,2,132,Hibernating
17799,22,904,2277.49,4,5,5,455,Champion
17800,37,103,225.9,4,4,3,443,Need Attention
17801,451,81,127.33,1,4,3,143,At Risk
17802,82,524,1139.92,3,5,5,355,Loyal Customer
17803,392,27,69.71,2,2,2,222,Hibernating
17804,376,91,247.72,2,4,4,244,At Risk
17805,74,11,23.21,3,1,1,311,New Customer
17806,11,43,43.91,5,3,1,531,Potential Loyalist
17807,395,89,206.99,2,4,3,243,At Risk
17808,549,33,89.37,1,2,2,122,Hibernating
17809,16,97,354.09,5,4,4,544,Champion
17810,669,55,243.18,1,3,4,134,At Risk
17811,4,1152,3076.52,5,5,5,555,Champion
17812,13,189,550.21,5,5,5,555,Champion
17813,14,348,1199.44,5,5,5,555,Champion
17814,375,143,355.42,2,4,4,244,At Risk
17815,393,13,15.2,2,1,1,211,Hibernating
17816,37,45,60.83,4,3,2,432,Potential Loyalist
17817,4,134,534.0,5,4,5,545,Champion
17818,738,42,81.06,1,3,2,132,Hibernating
17819,72,89,359.09,3,4,4,344,Loyal Customer
17820,374,41,113.89,2,3,3,233,Hibernating
17821,406,6,16.91,2,1,1,211,Hibernating
17822,420,169,458.66,1,4,4,144,Cannot Lose Them
17823,421,100,271.15,1,4,4,144,Cannot Lose Them
17824,51,13,13.9,4,1,1,411,New Customer
17825,599,27,63.93,1,2,2,122,Hibernating
17826,374,33,78.71000000000001,2,2,2,222,Hibernating
17827,5,281,624.55,5,5,5,555,Champion
17830,2,23,138.3,5,2,3,523,Promising
17831,33,2,5.9,4,1,1,411,New Customer
17832,50,61,67.81,4,3,2,432,Potential Loyalist
17833,723,31,109.37,1,2,2,122,Hibernating
17834,415,58,223.65,1,3,3,133,At Risk
17835,3,59,99.41,5,3,2,532,Potential Loyalist
17836,47,24,32.78,4,2,1,421,New Customer
17837,42,162,602.56,4,4,5,445,Champion
17838,27,254,839.37,4,5,5,455,Champion
17839,42,52,87.46,4,3,2,432,Potential Loyalist
17840,444,50,88.55,1,3,2,132,Hibernating
17841,2,12435,33704.95,5,5,5,555,Champion
17842,602,18,104.09,1,2,2,122,Hibernating
17843,303,62,151.69,2,3,3,233,Hibernating
17845,555,47,215.57,1,3,3,133,At Risk
17846,85,1,2033.1,3,1,5,315,Promising
17847,516,9,41.63,1,1,1,111,Lost
17848,81,165,818.51,3,4,5,345,Loyal Customer
17849,218,50,442.12,2,3,4,234,At Risk
17850,372,2499,7655.89,2,5,5,255,At Risk
17851,422,232,651.5600000000001,1,5,5,155,Cannot Lose Them
17852,12,108,204.97,5,4,3,543,Loyal Customer
17853,407,105,434.47,2,4,4,244,At Risk
17854,185,118,297.79,3,4,4,344,Loyal Customer
17855,373,17,30.02,2,2,1,221,About to Sleep
17856,2,15,53.39,5,1,2,512,New Customer
17857,4,56,559.39,5,3,5,535,Need Attention
17858,6,373,2251.5,5,5,5,555,Champion
17859,305,23,43.81,2,2,1,221,About to Sleep
17860,369,162,428.74,2,4,4,244,At Risk
17861,3,558,1243.57,5,5,5,555,Champion
17862,324,99,407.01,2,4,4,244,At Risk
17863,59,255,403.88,4,5,4,454,Champion
17864,13,132,241.1,5,4,4,544,Champion
17865,31,1010,3113.48,4,5,5,455,Champion
17866,143,26,97.10000000000001,3,2,2,322,Hibernating
17867,30,130,459.72,4,4,4,444,Loyal Customer
17868,386,18,71.1,2,2,2,222,Hibernating
17869,107,80,467.43,3,4,4,344,Loyal Customer
17870,2,272,608.89,5,5,5,555,Champion
17871,205,83,260.34000000000003,2,4,4,244,At Risk
17872,382,15,34.24,2,1,1,211,Hibernating
17873,80,168,478.9,3,4,4,344,Loyal Customer
17874,185,46,187.89,3,3,3,333,Potential Loyalist
17875,688,26,72.38,1,2,2,122,Hibernating
17876,400,4,6.99,2,1,1,211,Hibernating
17877,170,12,42.49,3,1,1,311,New Customer
17878,44,82,173.67,4,4,3,443,Need Attention
17879,174,6,21.83,3,1,1,311,New Customer
17880,365,45,120.65,2,3,3,233,Hibernating
17881,304,8,36.25,2,1,1,211,Hibernating
17882,379,53,146.21,2,3,3,233,Hibernating
17883,3,173,476.62,5,5,4,554,Champion
17884,4,406,870.77,5,5,5,555,Champion
17885,12,53,113.43,5,3,3,533,Potential Loyalist
17886,32,166,615.41,4,4,5,445,Champion
17887,129,10,52.35,3,1,2,312,About to Sleep
17888,21,160,456.63,4,4,4,444,Loyal Customer
17889,212,116,347.65,2,4,4,244,At Risk
17890,323,91,226.24,2,4,3,243,At Risk
17891,162,34,24.2,3,2,1,321,About to Sleep
17892,56,28,91.7,4,2,2,422,New Customer
17893,225,15,33.1,2,1,1,211,Hibernating
17894,72,402,1143.09,3,5,5,355,Loyal Customer
17895,44,15,28.92,4,1,1,411,New Customer
17896,23,2,1.78,4,1,1,411,New Customer
17897,173,262,791.86,3,5,5,355,Loyal Customer
17898,85,50,121.0,3,3,3,333,Potential Loyalist
17899,159,31,75.05,3,2,2,322,Hibernating
17900,190,6,21.65,3,1,1,311,New Customer
17901,29,22,144.9,4,2,3,423,Potential Loyalist
17902,547,24,31.36,1,2,1,121,Lost
17903,394,45,146.69,2,3,3,233,Hibernating
17904,21,34,126.88,4,2,3,423,Potential Loyalist
17905,71,146,549.5,3,4,5,345,Loyal Customer
17906,247,12,45.9,2,1,1,211,Hibernating
17907,641,13,43.370000000000005,1,1,1,111,Lost
17908,374,208,631.05,2,5,5,255,At Risk
17909,737,8,44.3,1,1,1,111,Lost
17910,726,26,79.15,1,2,2,122,Hibernating
17911,9,39,85.06,5,3,2,532,Potential Loyalist
17912,310,51,186.96,2,3,3,233,Hibernating
17913,59,466,1349.77,4,5,5,455,Champion
17914,4,75,152.22,5,4,3,543,Loyal Customer
17915,551,29,81.4,1,2,2,122,Hibernating
17916,629,19,22.32,1,2,1,121,Lost
17917,45,92,204.44,4,4,3,443,Need Attention
17918,501,40,79.47,1,3,2,132,Hibernating
17919,88,40,67.88,3,3,2,332,Hibernating
17920,4,1640,4207.69,5,5,5,555,Champion
17921,64,360,1070.72,3,5,5,355,Loyal Customer
17922,543,8,37.05,1,1,1,111,Lost
17923,282,3,10.45,2,1,1,211,Hibernating
17924,12,33,112.94,5,2,3,523,Promising
17925,373,1,3.39,2,1,1,211,Hibernating
17926,133,44,139.26,3,3,3,333,Potential Loyalist
17927,722,10,30.150000000000002,1,1,1,111,Lost
17928,45,27,74.84,4,2,2,422,New Customer
17929,11,15,107.4,5,1,2,512,New Customer
17930,36,87,136.29,4,4,3,443,Need Attention
17931,134,351,969.21,3,5,5,355,Loyal Customer
17932,29,90,246.56,4,4,4,444,Loyal Customer
17933,632,14,29.34,1,1,1,111,Lost
17934,52,41,127.21,4,3,3,433,Potential Loyalist
17935,138,64,182.8,3,3,3,333,Potential Loyalist
17936,5,72,173.85999999999999,5,3,3,533,Potential Loyalist
17937,9,43,149.35,5,3,3,533,Potential Loyalist
17938,420,29,90.82000000000001,1,2,2,122,Hibernating
17939,160,12,29.47,3,1,1,311,New Customer
17940,49,35,1928.5499999999997,4,2,5,425,Promising
17941,131,7,13.43,3,1,1,311,New Customer
17942,8,2,3.05,5,1,1,511,New Customer
17944,423,25,47.93,1,2,2,122,Hibernating
17945,697,72,146.21,1,3,3,133,At Risk
17946,233,20,62.89,2,2,2,222,Hibernating
17947,37,9,8.48,4,1,1,411,New Customer
17948,147,1,2.49,3,1,1,311,New Customer
17949,1,156,9447.590000000002,5,4,5,545,Champion
17950,72,165,436.5,3,4,4,344,Loyal Customer
17951,40,28,64.44,4,2,2,422,New Customer
17952,378,98,241.42,2,4,4,244,At Risk
17953,540,20,71.94,1,2,2,122,Hibernating
17954,5,743,1625.81,5,5,5,555,Champion
17955,199,22,110.15,2,2,2,222,Hibernating
17956,249,1,12.75,2,1,1,211,Hibernating
17957,66,31,41.82,3,2,1,321,About to Sleep
17958,117,36,122.55,3,3,3,333,Potential Loyalist
17959,592,2,42.050000000000004,1,1,1,111,Lost
17960,171,37,80.91,3,3,2,332,Hibernating
17961,21,630,1798.15,4,5,5,455,Champion
17962,142,183,379.87,3,5,4,354,Loyal Customer
17963,471,109,332.68,1,4,4,144,Cannot Lose Them
17964,32,98,270.67,4,4,4,444,Loyal Customer
17965,38,817,2636.92,4,5,5,455,Champion
17966,38,113,163.7,4,4,3,443,Need Attention
17967,372,61,147.73,2,3,3,233,Hibernating
17968,374,128,240.56,2,4,4,244,At Risk
17969,166,204,1026.72,3,5,5,355,Loyal Customer
17970,211,29,88.64,2,2,2,222,Hibernating
17971,548,21,65.74,1,2,2,122,Hibernating
17972,242,30,130.29,2,2,3,223,Hibernating
17973,52,15,48.660000000000004,4,1,2,412,New Customer
17974,25,361,756.97,4,5,5,455,Champion
17975,15,466,1591.38,5,5,5,555,Champion
17976,372,57,208.23,2,3,3,233,Hibernating
17977,29,104,196.31,4,4,3,443,Need Attention
17978,365,67,220.68,2,3,3,233,Hibernating
17979,36,138,323.56,4,4,4,444,Loyal Customer
17980,166,61,159.85,3,3,3,333,Potential Loyalist
17981,411,17,27.229999999999997,2,2,1,221,About to Sleep
17982,681,13,25.66,1,1,1,111,Lost
17983,395,24,67.42,2,2,2,222,Hibernating
17984,145,242,541.37,3,5,5,355,Loyal Customer
17985,22,21,102.2,4,2,2,422,New Customer
17986,56,1,2.08,4,1,1,411,New Customer
17987,185,164,341.76,3,4,4,344,Loyal Customer
17988,12,123,427.6,5,4,4,544,Champion
17989,379,29,54.2,2,2,2,222,Hibernating
17990,237,57,145.53,2,3,3,233,Hibernating
17991,225,38,171.43,2,3,3,233,Hibernating
17992,389,52,125.08,2,3,3,233,Hibernating
17993,617,60,139.89,1,3,3,133,At Risk
17994,122,306,788.43,3,5,5,355,Loyal Customer
17995,282,29,104.29,2,2,2,222,Hibernating
17996,380,67,214.8,2,3,3,233,Hibernating
17997,74,164,250.05,3,4,4,344,Loyal Customer
17998,380,58,221.69,2,3,3,233,Hibernating
17999,37,134,378.79,4,4,4,444,Loyal Customer
18000,564,6,12.11,1,1,1,111,Lost
18001,12,132,311.45,5,4,4,544,Champion
18002,376,53,210.87,2,3,3,233,Hibernating
18003,376,23,43.06,2,2,1,221,About to Sleep
18004,362,37,99.06,2,3,2,232,Hibernating
18005,4,53,167.93,5,3,3,533,Potential Loyalist
18006,23,63,226.4,4,3,3,433,Potential Loyalist
18007,393,50,81.31,2,3,2,232,Hibernating
18008,70,97,407.64,3,4,4,344,Loyal Customer
18009,235,179,711.87,2,5,5,255,At Risk
18010,257,14,70.2,2,1,2,212,Hibernating
18011,373,63,264.36,2,3,4,234,At Risk
